date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Wind (Curtailment) -  GWh,Solar (Utility) (Curtailment) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2022-12-01,-19.73,-142.34,2666.06,6678.31,19.58,0.51,66.87,319.77,90.09,5.52,42.18,15.38,1069.39,2163.17,1462.43,2464.90,172.99,181.64,3158089.21,6020893.53,529.20,540.39,37968.43,150238.93,55142.25,3256.52,26233.28,559.27,74.93,-83823.62,112980.55,107116191.53,621568758.23,1926310.88,72416.44,3719732.08,38379056.09,13169415.92,811485.33,3660976.76,1706866.53,103500518.12,105254406.95,41387993.07,64535344.58
2023-01-01,-19.88,-99.67,2883.03,7412.39,7.05,2.81,69.67,482.46,113.40,8.92,43.86,14.60,1142.89,2048.05,1417.75,2340.07,109.40,138.61,3436638.37,6671416.37,295.13,3738.33,39301.35,216615.60,68839.40,5258.12,27109.54,585.94,89.43,320991.69,3978431.81,165131881.36,764892168.81,778836.64,350636.81,5182570.67,62322639.85,21007945.62,1749126.77,4398725.63,1700387.84,124719356.89,124511744.25,82914972.04,139654142.63
2023-02-01,-20.90,-89.46,2409.40,7302.42,2.89,4.47,73.01,415.64,91.30,7.92,42.42,16.96,903.15,2033.76,1346.87,2109.86,121.82,145.60,2854009.64,6570119.69,143.67,4775.91,41147.45,191720.54,57695.34,4669.35,26300.81,585.63,91.20,464272.62,2702434.18,160387938.98,695349093.37,311670.09,3919205.97,13455815.77,62684121.42,30651869.85,4893273.90,3813505.16,3349918.83,99360594.84,137984458.79,77402851.30,130242107.33
2023-03-01,-22.19,-81.60,2597.73,7950.46,0.39,2.73,76.75,761.54,163.58,9.89,46.01,17.34,1164.37,2009.24,1195.88,1955.55,84.56,130.24,3091068.11,7149909.47,26.24,2832.76,42894.43,329395.52,102480.95,5830.30,28538.02,602.49,112.52,720184.37,3970106.41,179318620.22,1022852143.54,54817.09,4638921.81,7874260.32,114419841.10,60349036.37,1541074.37,5732346.44,3319328.33,156432385.68,133238383.69,80313620.93,157697597.04
2023-04-01,-27.68,-121.43,2538.53,6864.66,-0.31,4.31,56.47,570.44,205.35,15.44,38.47,22.90,1192.90,1907.65,1073.29,1593.16,72.61,87.66,3018493.64,6152535.31,0.03,4664.49,31372.20,248515.66,128494.38,9105.29,23875.70,603.55,107.58,1179137.38,3255861.32,229258025.57,824014443.83,68.12,1131591.15,8288542.56,78901934.28,43440358.76,3144764.85,4382205.98,3693714.03,135326833.41,130644531.08,57213212.51,70235683.92
2023-05-01,-37.92,-111.55,2990.96,7531.61,0.00,5.48,70.09,861.78,350.34,37.78,35.71,31.15,1534.18,2256.53,963.61,1413.37,61.35,35.18,3568532.16,6747796.76,11.70,5752.16,39755.00,376301.85,214148.14,22280.85,22408.98,613.22,177.47,3200337.70,6614917.78,391704492.82,1478580775.27,257113.60,4127094.32,17472861.29,217326764.25,133544030.46,10305496.06,6013229.68,9822109.05,273556552.19,261213610.82,76003640.40,105075986.24
2023-06-01,-38.50,-81.69,2725.56,7705.84,19.00,5.59,79.23,631.36,196.10,24.79,40.12,31.26,1567.89,3072.04,769.36,1132.28,130.25,30.79,3249824.07,6889686.32,385.92,5671.43,44813.69,278278.32,125716.05,14619.71,25067.62,594.74,95.02,1346953.69,3079509.10,168943762.54,870396210.09,2093541.69,2329758.02,12570622.36,98199777.21,45314538.47,5437087.50,4100556.69,4443937.52,142994375.01,149315466.22,37329916.26,50504770.53
2023-07-01,-42.29,-86.79,2847.96,7843.69,6.96,0.64,65.14,627.07,194.71,27.04,37.75,34.78,1708.24,2871.00,911.63,1268.35,91.11,61.45,3395277.33,6995254.49,153.31,766.07,36915.59,276499.35,119623.66,15943.40,23478.74,593.14,77.63,1032632.99,1285962.57,179003117.62,712235181.71,727360.49,130213.74,9824403.78,76473141.55,31478147.44,4853313.05,2922203.33,4710366.28,118325173.47,114598305.76,26119723.58,27348540.58
2023-08-01,-48.61,-115.18,2983.65,7177.15,43.85,4.21,54.56,644.09,236.95,30.77,45.99,39.97,1617.46,2251.78,1160.48,1617.74,90.17,149.92,3601090.83,6383694.36,1222.23,4766.74,31186.93,276402.68,145225.79,18147.92,28648.15,591.18,90.54,1515335.18,-272245.34,213622768.74,662622293.69,3562354.53,4064891.42,11192833.54,116600477.12,80747803.06,11346797.25,3227993.58,9461100.38,147885055.40,115620146.25,25279085.17,23091913.01
2023-09-01,-51.51,-169.28,2403.91,6436.23,41.26,0.22,42.34,360.26,136.12,12.28,44.44,41.94,1207.19,2250.39,1303.45,2181.30,262.46,372.55,2890405.11,5722815.50,1137.46,329.69,24198.49,167686.03,86111.88,7242.24,27606.51,549.71,57.21,-699720.79,-2381199.51,87447421.62,457570198.90,2640926.28,53532.77,3074608.13,34443106.01,20438577.03,1857612.59,2295283.12,4334960.13,80550753.65,73496180.08,9982794.17,-24805245.62
2023-10-01,-44.77,-154.27,2456.01,6397.04,52.84,0.28,32.49,303.51,64.14,3.21,42.38,34.67,1131.92,2605.05,1334.64,2543.45,314.74,468.44,2967851.80,5674054.06,1562.80,286.51,18708.30,144944.99,42018.67,1893.60,26360.39,528.35,39.54,-1164341.73,-3769043.53,64682146.02,324269463.08,2267362.88,33935.54,312354.44,20958105.17,5635916.98,443600.27,1556696.41,2806589.30,65282687.10,59857554.89,-267008.97,-10015681.41
2023-11-01,-45.10,-102.67,2445.04,6509.78,42.35,2.75,40.04,479.83,167.20,10.36,33.49,35.23,1098.48,2033.65,1474.04,2368.56,145.31,228.59,2951477.36,5778856.44,1186.15,2583.82,23055.12,219485.34,100197.46,6110.02,21322.96,548.68,75.02,-176468.52,827627.95,108563556.57,565662001.68,3579365.83,1010919.37,2747975.16,55165418.70,31183241.14,1760486.14,2412581.09,5104347.02,109525217.07,108529253.56,58341292.07,79461427.72
2023-12-01,-44.29,-105.24,2398.69,7382.28,23.82,2.27,49.96,458.75,144.99,8.09,42.82,34.11,1019.35,2310.81,1653.57,2647.91,240.27,272.58,2884496.85,6540759.18,826.69,2408.37,28353.01,212082.09,89912.10,4773.44,26530.42,543.05,75.93,16419.41,1033268.25,87267001.66,672374060.54,1902994.04,1672286.11,3235494.43,66979763.59,31437441.13,1025273.51,3874824.21,5066277.79,90396865.32,104384809.95,68991610.70,96648134.41
2024-01-01,-46.21,-102.16,2718.28,7903.75,14.77,12.99,43.65,451.02,165.43,16.45,44.39,35.08,912.02,2264.39,1678.30,2494.70,167.33,171.12,3299761.11,7017836.42,516.38,13561.86,25135.96,210611.17,104658.07,9698.84,27447.45,575.55,108.85,117353.78,4418584.35,85617210.35,1061737939.12,1419275.86,15783914.59,2073270.00,122968664.37,87472777.64,2011915.64,7284895.90,10215270.06,119832820.93,117423927.53,98662253.41,164123757.39
2024-02-01,-49.16,-111.20,2557.85,7595.54,18.44,10.28,71.77,470.64,216.64,20.15,41.12,37.99,1016.99,2010.02,1575.77,2401.27,137.41,183.87,3079242.72,6737295.27,693.84,10715.12,40758.06,221752.69,133989.84,11885.14,25625.92,573.80,128.68,779516.28,4596698.10,176152087.73,988574960.30,2715942.67,9475526.46,16072904.36,99826866.95,125086334.55,5956896.30,4873601.51,13117453.41,226333125.88,168491571.06,112630343.23,283875365.18
2024-03-01,-53.33,-121.48,2751.06,7678.40,18.08,0.49,62.65,403.88,179.18,23.19,35.87,42.02,1006.43,2215.63,1473.22,2254.30,77.68,121.62,3324685.82,6807809.11,693.84,617.63,35782.37,179981.26,118396.33,13672.28,22662.96,584.56,73.83,855940.10,3389261.67,164556048.49,603957168.10,1478733.32,349485.63,8391121.18,45671014.97,24251421.20,3955254.95,2707593.38,5988423.18,92764363.95,134933812.80,60130459.81,106921600.96
2024-04-01,-60.03,-123.78,2591.33,7250.87,23.30,1.62,68.27,430.07,200.54,32.24,37.99,48.36,1110.31,1827.77,1204.10,1764.24,34.18,92.60,3150003.49,6437860.70,800.03,1623.24,38727.68,193493.68,123241.27,19014.66,24185.93,608.81,92.22,2097031.81,2374496.15,227154211.82,698242519.41,2215157.23,328830.59,8872568.49,55225204.38,31336894.00,5127927.08,3254998.96,7714702.57,111709510.60,138820614.53,46673469.39,58281778.39
2024-05-01,-70.23,-158.87,2950.53,8011.82,19.63,4.32,146.49,477.66,531.84,47.78,50.83,56.19,1162.39,2011.10,1003.76,1475.09,43.92,74.36,3543703.34,7087300.19,570.25,4202.14,81466.92,212668.89,325741.65,28175.80,31574.69,638.55,186.70,5627484.37,5678862.77,409026116.35,1462217180.63,5300893.78,4612144.86,28123888.37,90866732.28,210497975.04,9647997.49,4708412.81,19087071.41,389756386.81,259099917.07,77705227.78,90878164.01
2024-06-01,-69.88,-162.12,3077.78,8449.64,28.91,11.44,193.38,787.48,644.53,47.63,45.32,56.77,1236.39,1964.64,887.35,1247.23,25.21,42.38,3705619.94,7497437.92,839.48,11875.28,108737.66,361617.37,402436.17,28088.33,27940.47,658.37,161.19,7293067.40,6036348.52,516952639.63,1260707568.59,4390765.34,4085996.39,46460304.88,158500860.26,163973444.81,11559065.12,5718497.22,13638614.99,266590174.67,235543138.70,67139005.55,89730035.19
2024-07-01,-80.83,-162.85,3107.36,8302.39,36.05,2.54,236.92,748.06,483.26,42.11,34.38,63.86,1263.86,2923.71,971.02,1463.07,68.31,55.44,3760570.37,7361988.16,985.57,2798.88,132682.20,354425.89,298553.25,24834.06,21063.83,615.28,154.58,6375883.67,5389149.36,475569961.50,1130590571.07,4661378.66,6369035.25,72454758.52,184391133.53,173821369.42,15356570.77,4222526.66,21910795.16,288569274.52,319910504.86,56548257.93,77269845.59
2024-08-01,-84.94,-188.23,2594.17,7358.66,37.01,1.94,113.08,627.16,402.75,33.65,38.56,63.83,1115.23,2935.00,1118.30,1839.52,234.36,197.57,3161175.38,6511066.90,1185.17,1945.07,64659.96,298213.21,246909.00,19842.02,23783.16,573.64,179.14,3927084.91,2772288.97,433784363.25,1343885059.57,6351902.59,3795360.39,24732734.10,158289354.65,224322839.21,12613298.38,4802597.72,35193521.41,335825394.38,198146878.13,56404754.08,53230334.43
2024-09-01,-68.67,-206.44,2473.54,6179.00,54.44,1.31,60.65,286.23,151.51,9.31,28.15,40.65,1160.60,3070.62,1137.29,2307.91,347.06,419.70,2999297.56,5453280.15,1546.64,1429.25,34876.26,140812.61,98587.82,5489.37,17495.11,524.56,53.90,-559570.11,-4751393.47,70954183.90,420831981.99,3108358.82,1834459.80,4106595.53,31777261.75,39517048.48,1490803.76,1346447.35,7486118.73,72662405.75,77496374.43,-6007795.36,-44303108.83
2024-10-01,-96.75,-160.83,2143.21,6327.28,52.97,4.79,51.22,258.17,111.63,15.62,28.13,70.57,1260.71,2514.47,1449.50,2850.11,284.58,474.01,2598032.43,5569251.07,1512.38,3417.32,29494.58,130798.25,73803.00,9211.27,17308.73,499.55,68.49,-357575.26,-2684832.36,77254147.90,564501062.18,4191387.34,1037210.75,1974462.40,31998592.42,20672725.02,2625831.40,2034970.99,7430581.05,112799732.76,103502176.55,21083835.62,-27888789.34
2024-11-01,-88.12,-190.00,2245.01,6485.40,50.54,8.71,88.61,449.42,282.51,31.28,31.10,63.48,1285.01,2201.25,1568.18,2743.31,230.06,285.32,2665284.12,5791327.46,1429.94,8729.67,50716.79,213712.40,174787.49,18446.00,19210.99,518.30,185.01,2877467.14,7747314.27,176667045.16,1433064752.15,9667367.62,16594109.07,9605726.88,118015165.99,158837656.78,4571296.41,5902419.74,23482804.26,333299866.71,246719118.43,141858649.54,169646315.62
2024-12-01,-89.40,-226.17,2239.65,7264.49,33.66,13.21,99.58,453.60,272.47,24.73,35.26,67.97,1012.30,2259.92,1866.35,3354.37,290.57,427.30,2658387.96,6496966.04,1036.75,13592.63,56916.07,215067.78,166734.97,14585.73,21652.20,516.27,129.62,1681729.53,6103179.46,149572801.18,1112407610.53,5806478.69,8423464.66,12549486.26,98349220.86,90710828.61,4269674.81,4836811.19,18318120.98,185321631.86,170768285.43,128006310.00,145486500.53
2025-01-01,-95.77,-166.71,2465.89,7454.08,25.12,4.32,69.96,401.79,132.09,30.22,28.62,73.49,866.19,2484.92,1922.41,3122.08,232.30,347.87,2918603.59,6668297.16,797.02,4553.34,39935.90,188996.63,81680.27,17821.46,17682.45,528.11,100.25,652260.99,1944430.17,149361587.14,854998822.90,2286467.64,7792512.92,6514614.50,80222531.61,51860573.96,4260350.81,3836082.76,16532534.80,123483336.96,168696374.61,86384593.93,94819914.15
2025-02-01,-92.36,-156.56,2231.62,6876.67,15.12,2.06,77.73,407.91,191.17,23.61,36.99,70.08,871.70,2442.89,1727.50,2721.30,214.27,261.48,2647327.93,6143683.89,586.16,2292.05,44153.71,196350.79,115063.91,13924.92,22820.79,526.51,95.17,1643449.84,1163887.37,188143453.28,642735915.44,1571116.84,1508610.81,19803570.92,57000906.08,47159763.10,7881735.15,2846485.55,16684822.42,129088491.40,184876959.94,79663669.61,104075735.40
2025-03-01,-103.33,-147.80,2709.16,7848.23,15.58,0.18,67.62,374.83,132.23,23.59,34.52,76.69,957.83,2667.24,1558.30,2340.15,145.43,156.91,3221790.99,7011835.51,580.07,227.72,38677.46,181148.46,80055.23,13909.21,21443.89,569.64,86.48,2792973.01,2750948.85,196036632.19,738599206.18,1733392.13,44841.70,7171815.24,45606603.55,25721546.43,3424326.46,2743780.92,11645274.18,125803930.04,167895050.72,57905185.38,75652084.73
2025-04-01,-127.87,-141.89,2742.97,6588.57,0.92,0.37,79.90,429.61,166.60,42.55,30.13,98.73,1025.77,2077.36,1442.86,2055.51,124.71,192.08,3266626.57,5921664.02,268.00,304.92,45819.68,193106.95,106577.71,25091.47,18528.22,580.06,102.54,3857548.81,1018428.32,231715285.32,753191970.41,675696.60,99651.73,11119145.64,62771642.39,39299834.70,6400635.90,2928343.24,18098727.13,146594913.27,156793945.71,51903924.61,59229779.84
2025-05-01,-144.80,-152.61,2821.10,7316.97,2.20,3.13,83.22,487.24,341.29,39.29,27.95,114.33,1251.17,2615.95,1230.59,1668.87,198.98,95.93,3341198.47,6574624.29,351.49,2616.95,47187.34,211583.67,201514.96,23168.71,17069.08,588.47,108.76,7471788.01,4058146.22,252247165.77,874507029.98,1273145.55,524531.11,11624714.48,71858605.56,69785609.69,6228602.87,2642827.12,22079346.17,208618496.72,166891586.51,61354135.25,72093767.45
2025-06-01,-187.15,-159.98,2705.11,8059.32,23.25,1.62,229.10,590.50,642.77,66.52,23.66,152.98,1375.75,2933.05,1068.65,1444.23,131.31,45.46,3183172.09,7224769.85,924.12,1770.70,127591.32,246046.91,406551.53,39224.45,14453.76,592.77,268.25,18085699.54,7028645.01,716799652.86,1936611809.43,8509061.59,704630.18,116009625.44,248894312.74,477582253.15,30804919.35,4270594.49,116207631.33,605056649.01,327562580.02,73635773.67,101393246.96
2025-07-01,-209.24,-155.70,3023.68,8115.20,44.71,3.31,114.10,564.67,351.61,45.46,26.54,172.70,1157.30,3745.67,1176.64,1592.59,190.58,114.05,3592003.26,7280154.16,1482.12,4284.21,64029.03,244475.42,217496.57,26810.65,16235.32,579.03,102.87,10339209.21,2560481.61,274721895.21,813760014.56,4904994.30,4255191.44,32496572.94,111757498.01,98896515.88,16585800.04,2216793.51,33978371.90,156324942.63,256600325.56,47996853.94,53810698.45
2025-08-01,-208.45,-163.95,2767.34,7614.39,41.11,0.62,109.35,704.29,329.69,43.29,20.97,169.31,1140.05,3203.74,1340.76,2030.10,194.75,284.49,3298426.52,6810429.76,1316.67,669.19,61838.28,325394.41,200841.60,25530.42,12624.95,560.90,102.52,8720989.20,911330.19,282891914.73,788017487.54,4455121.27,163299.43,19105869.06,98026091.93,59862100.77,7425262.33,1657950.41,29446819.64,170153303.22,240020680.63,45686801.09,46871081.37
2025-09-01,-199.34,-220.46,1976.63,6289.32,37.49,1.41,100.16,315.37,178.78,17.34,22.81,162.95,1116.81,3405.37,1393.71,2601.07,496.29,484.08,2329784.13,5604596.92,1324.92,1337.85,56066.59,148504.99,110127.13,10224.47,13786.96,481.16,68.29,1835886.27,-2309573.71,136180330.34,497191137.29,3193621.00,438375.98,12419572.22,38091543.41,31541799.57,2752089.36,1238714.74,20490972.91,82450185.98,154749706.35,10390858.98,-3424009.08
2025-10-01,-230.80,-190.02,1969.08,6355.61,52.35,1.92,79.94,266.50,205.18,29.72,27.98,184.41,1153.99,3176.15,1672.13,3037.59,551.62,595.83,2358481.89,5665012.11,1668.44,1846.43,45894.99,128965.06,120171.17,17522.98,16937.10,469.69,67.32,2106170.96,-1510516.37,124550390.11,510925623.94,4145470.59,331966.04,6973361.63,28594942.79,30040849.70,4105288.73,1618623.00,21417638.59,85899893.17,144829980.85,31082199.00,18535214.75
2025-11-01,-246.94,-189.96,2074.88,6257.56,36.15,1.13,31.79,269.11,143.51,19.28,24.35,196.30,1008.28,3074.41,1814.96,3107.11,572.02,598.82,2473672.99,5590863.57,1233.05,1175.07,18306.08,129456.46,84382.25,11368.80,14797.06,472.44,64.68,-488643.61,29911.87,86982711.37,514625628.59,2836037.18,337770.20,1336126.94,27146614.74,17139470.82,2255348.36,1581589.03,21771428.49,82612522.58,135418693.93,47381131.82,49482350.89
2025-12-01,-325.41,-185.59,2170.46,6656.30,24.36,1.12,56.21,284.35,147.98,21.71,27.37,269.46,974.16,2825.35,2124.14,3575.54,512.66,690.04,2575833.04,5934326.78,891.09,980.64,31908.76,135224.74,90227.99,12802.97,16729.35,471.86,63.93,-1216811.95,860645.04,81949188.89,494356906.77,1875312.46,360171.58,4720730.08,30116032.78,27071918.93,3123899.82,1519187.76,24755018.42,99077519.14,132844267.42,61929152.15,40153510.52
2026-01-01,-325.31,-157.64,2441.55,6988.88,40.74,0.49,71.10,242.48,139.72,12.54,23.47,262.59,1000.38,3094.87,2234.23,3450.16,356.10,431.06,2900154.29,6246946.31,1335.98,554.14,40472.62,119178.99,85910.80,7395.62,14243.13,482.38,84.27,4966108.97,2738248.66,120236904.28,532888818.06,3021993.35,649238.76,44011906.47,66956148.30,76287825.48,13619007.68,1554375.52,60438305.99,131556237.77,187744341.28,75276762.02,107324487.40
2026-02-01,-302.01,-111.33,2274.72,6626.02,46.20,1.33,29.94,302.18,133.79,16.86,23.69,244.91,995.09,2736.99,1836.49,2732.52,201.14,277.35,2692821.33,5913827.71,1369.79,1382.62,17240.25,142190.96,79708.07,9940.18,14375.65,504.50,75.04,7475228.24,2625956.75,115699878.25,544096533.48,3801557.18,329701.80,2335648.83,33472764.10,24740723.56,2575643.11,1660794.26,28761177.43,109617698.79,158255470.33,93964525.23,126927465.22
2026-03-01,-339.39,-123.49,2758.76,7205.64,33.71,0.98,36.67,334.32,116.48,29.49,24.29,273.92,1075.99,2480.49,1773.07,2654.50,245.12,299.26,3325128.20,6416056.91,1141.88,1038.60,21113.21,157777.47,68225.91,17393.06,14651.71,546.62,65.16,6631048.89,1722005.55,141477316.21,523682686.58,2500857.09,122293.49,2385351.31,29225431.29,11916971.38,3650063.24,1537449.76,24579893.54,96879143.98,129906390.37,63709275.80,76707596.64
2026-04-01,-385.26,-178.17,2586.15,6393.69,12.29,0.13,31.15,232.16,73.26,21.04,24.82,321.85,1030.21,2758.85,1692.66,2363.86,316.13,254.89,3133671.96,5668836.02,483.21,133.43,17937.09,111762.16,44195.30,12407.66,15078.65,530.34,55.84,4861708.92,1503882.92,113598271.14,408380125.15,845160.88,1790.18,2503914.73,19004664.80,7126077.05,2936119.35,1335179.82,27564249.32,87843686.64,112777427.00,34576216.99,40388999.86
2026-05-01,-434.55,-60.49,2886.88,6996.14,8.67,0.35,54.65,459.32,219.75,37.51,26.33,356.19,1349.82,3019.90,1276.44,1696.23,184.95,79.91,3508206.99,6213127.62,354.63,289.05,31341.07,207472.13,128616.85,22122.28,15953.45,566.00,78.69,21754128.62,1220345.66,203637198.44,598714555.81,781913.59,31352.53,5612856.75,49174479.03,26982519.27,4880215.70,2041850.54,35689898.14,134254688.75,164700137.89,61877030.79,80887097.27
2026-06-01,-433.51,-39.27,2904.70,6964.29,45.98,2.18,75.07,602.94,360.80,41.60,31.40,360.71,1540.91,3387.76,1092.19,1493.35,247.00,43.21,3526616.47,6175580.57,1255.79,2209.22,42669.66,267910.48,209508.90,24530.27,19262.89,557.19,81.59,25679993.87,1393673.54,204247079.86,573329473.11,3787226.38,2362816.61,16900094.66,82933803.43,66257806.20,12427367.24,2267798.80,41915425.78,142063489.05,176069710.72,61849499.84,85358113.26
2026-07-01,-579.69,-66.47,3164.54,7871.61,60.88,0.77,87.81,446.91,237.70,51.29,28.37,491.61,1540.67,3314.51,1447.58,1871.96,234.72,80.26,3851245.12,6990214.52,1696.01,959.49,50413.71,215566.78,140572.08,30247.00,17491.75,565.77,77.67,26942810.50,1813490.27,234148384.32,625405862.28,4556483.63,136748.15,15655230.13,50035636.93,41159730.28,8675788.33,1871432.93,54261683.05,153873669.94,164161649.20,68182029.19,82904798.44
